,DewPointF,WindChillF,WindGustKmph,airport,cloudcover,date,humidity,precipMM,pressure,tempF,time,visibility,weatherCode,winddirDegree,windspeedKmph
2016-01-09 08:00:00,49,53,26,"SFO, San Francisco International Airport, United States of America",3,2016-02-09,82,0.0,1023,56,800,10,113,75,11
2016-01-09 09:00:00,48,53,27,"SFO, San Francisco International Airport, United States of America",4,2016-02-09,80,0.0,1023,56,900,10,113,74,10
2016-01-09 10:00:00,48,57,26,"SFO, San Francisco International Airport, United States of America",8,2016-02-09,74,0.0,1023,59,1000,10,113,75,9
2016-01-09 11:00:00,49,61,25,"SFO, San Francisco International Airport, United States of America",11,2016-02-09,68,0.0,1023,62,1100,10,113,76,8
2016-01-09 12:00:00,49,64,24,"SFO, San Francisco International Airport, United States of America",15,2016-02-09,62,0.0,1023,65,1200,10,113,77,6
2016-01-09 13:00:00,50,66,20,"SFO, San Francisco International Airport, United States of America",28,2016-02-09,60,0.0,1023,67,1300,10,113,103,7
2016-01-09 14:00:00,51,67,16,"SFO, San Francisco International Airport, United States of America",42,2016-02-09,58,0.0,1022,68,1400,10,116,130,8
2016-01-09 15:00:00,52,68,13,"SFO, San Francisco International Airport, United States of America",55,2016-02-09,56,0.0,1022,70,1500,10,116,156,9
2016-01-09 16:00:00,52,67,12,"SFO, San Francisco International Airport, United States of America",70,2016-02-09,60,0.0,1022,69,1600,10,116,208,8
2016-01-09 17:00:00,53,66,10,"SFO, San Francisco International Airport, United States of America",85,2016-02-09,63,0.0,1022,67,1700,10,122,260,7
2016-01-09 18:00:00,53,65,9,"SFO, San Francisco International Airport, United States of America",100,2016-02-09,67,0.0,1022,66,1800,10,122,313,6
2016-01-09 19:00:00,54,63,8,"SFO, San Francisco International Airport, United States of America",98,2016-02-09,71,0.0,1022,64,1900,10,122,291,5
2016-01-09 20:00:00,54,62,7,"SFO, San Francisco International Airport, United States of America",95,2016-02-09,76,0.0,1022,62,2000,10,122,269,4
2016-01-09 21:00:00,54,60,6,"SFO, San Francisco International Airport, United States of America",93,2016-02-09,80,0.0,1023,60,2100,10,122,247,3
2016-01-09 22:00:00,54,60,7,"SFO, San Francisco International Airport, United States of America",87,2016-02-09,83,0.0,1023,59,2200,9,122,224,3
2016-01-09 23:00:00,54,59,8,"SFO, San Francisco International Airport, United States of America",80,2016-02-09,85,0.0,1023,58,2300,8,119,201,4
2016-01-10 00:00:00,54,58,9,"SFO, San Francisco International Airport, United States of America",73,2016-02-10,88,0.0,1023,57,0,7,119,178,5
2016-01-10 01:00:00,54,57,9,"SFO, San Francisco International Airport, United States of America",74,2016-02-10,91,0.0,1023,56,100,5,119,209,5
2016-01-10 02:00:00,53,56,9,"SFO, San Francisco International Airport, United States of America",74,2016-02-10,94,0.0,1023,55,200,3,143,239,5
2016-01-10 03:00:00,53,54,9,"SFO, San Francisco International Airport, United States of America",74,2016-02-10,97,0.0,1023,54,300,1,143,270,5
2016-01-10 04:00:00,52,53,9,"SFO, San Francisco International Airport, United States of America",83,2016-02-10,97,0.0,1023,53,400,1,143,254,5
2016-01-10 05:00:00,50,52,8,"SFO, San Francisco International Airport, United States of America",91,2016-02-10,98,0.0,1023,52,500,0,248,238,4
2016-01-10 06:00:00,49,51,8,"SFO, San Francisco International Airport, United States of America",100,2016-02-10,99,0.0,1024,51,600,0,248,221,4
2016-01-10 07:00:00,49,53,7,"SFO, San Francisco International Airport, United States of America",100,2016-02-10,98,0.0,1024,52,700,0,248,203,3
2016-01-10 08:00:00,49,54,7,"SFO, San Francisco International Airport, United States of America",100,2016-02-10,97,0.0,1024,53,800,0,248,185,3
2016-01-10 09:00:00,49,56,6,"SFO, San Francisco International Airport, United States of America",100,2016-02-10,97,0.0,1025,55,900,1,248,167,3
2016-01-10 10:00:00,49,58,6,"SFO, San Francisco International Airport, United States of America",93,2016-02-10,95,0.0,1025,57,1000,2,248,188,3
2016-01-10 11:00:00,50,60,6,"SFO, San Francisco International Airport, United States of America",87,2016-02-10,92,0.1,1025,59,1100,3,143,209,4
2016-01-10 12:00:00,50,62,5,"SFO, San Francisco International Airport, United States of America",80,2016-02-10,90,0.1,1025,61,1200,5,143,230,4
2016-01-10 13:00:00,50,62,6,"SFO, San Francisco International Airport, United States of America",67,2016-02-10,87,0.0,1025,61,1300,6,143,254,5
2016-01-10 14:00:00,51,63,7,"SFO, San Francisco International Airport, United States of America",53,2016-02-10,83,0.0,1024,62,1400,8,116,278,6
2016-01-10 15:00:00,51,63,8,"SFO, San Francisco International Airport, United States of America",40,2016-02-10,80,0.0,1024,63,1500,10,116,302,7
2016-01-10 16:00:00,52,61,8,"SFO, San Francisco International Airport, United States of America",46,2016-02-10,82,0.0,1023,62,1600,9,116,300,7
2016-01-10 17:00:00,53,60,7,"SFO, San Francisco International Airport, United States of America",53,2016-02-10,84,0.0,1023,62,1700,8,116,299,6
2016-01-10 18:00:00,55,59,6,"SFO, San Francisco International Airport, United States of America",60,2016-02-10,86,0.0,1023,61,1800,7,116,298,5
2016-01-10 19:00:00,55,58,5,"SFO, San Francisco International Airport, United States of America",70,2016-02-10,89,0.0,1022,59,1900,6,116,299,4
2016-01-10 20:00:00,55,57,4,"SFO, San Francisco International Airport, United States of America",81,2016-02-10,92,0.0,1022,58,2000,4,143,301,3
2016-01-10 21:00:00,55,56,2,"SFO, San Francisco International Airport, United States of America",92,2016-02-10,95,0.0,1022,56,2100,2,143,303,1
2016-01-10 22:00:00,55,56,2,"SFO, San Francisco International Airport, United States of America",89,2016-02-10,95,0.0,1022,56,2200,2,143,282,1
2016-01-10 23:00:00,55,56,2,"SFO, San Francisco International Airport, United States of America",86,2016-02-10,95,0.0,1022,56,2300,2,143,261,1
2016-01-11 00:00:00,55,56,2,"SFO, San Francisco International Airport, United States of America",84,2016-02-11,96,0.0,1022,56,0,2,143,239,1
2016-01-11 01:00:00,54,56,3,"SFO, San Francisco International Airport, United States of America",89,2016-02-11,95,0.0,1021,56,100,2,143,179,1
2016-01-11 02:00:00,54,55,3,"SFO, San Francisco International Airport, United States of America",95,2016-02-11,95,0.0,1021,55,200,2,143,119,2
2016-01-11 03:00:00,54,55,4,"SFO, San Francisco International Airport, United States of America",100,2016-02-11,95,0.0,1020,55,300,2,143,59,2
2016-01-11 04:00:00,53,55,5,"SFO, San Francisco International Airport, United States of America",97,2016-02-11,95,0.0,1020,55,400,3,143,64,2
2016-01-11 05:00:00,53,55,6,"SFO, San Francisco International Airport, United States of America",95,2016-02-11,94,0.0,1020,55,500,4,143,68,3
2016-01-11 06:00:00,53,55,7,"SFO, San Francisco International Airport, United States of America",92,2016-02-11,94,0.0,1020,55,600,5,143,73,4
2016-01-11 07:00:00,53,55,7,"SFO, San Francisco International Airport, United States of America",89,2016-02-11,92,0.0,1020,56,700,6,143,101,4
2016-01-11 08:00:00,53,56,7,"SFO, San Francisco International Airport, United States of America",86,2016-02-11,90,0.0,1020,57,800,8,119,130,4
2016-01-11 09:00:00,53,56,7,"SFO, San Francisco International Airport, United States of America",84,2016-02-11,88,0.0,1020,58,900,10,119,158,4
2016-01-11 10:00:00,53,58,7,"SFO, San Francisco International Airport, United States of America",89,2016-02-11,84,0.0,1020,60,1000,10,119,201,4
2016-01-11 11:00:00,54,60,6,"SFO, San Francisco International Airport, United States of America",94,2016-02-11,80,0.0,1020,61,1100,10,122,245,4
2016-01-11 12:00:00,54,62,5,"SFO, San Francisco International Airport, United States of America",100,2016-02-11,77,0.0,1021,63,1200,10,122,288,4
2016-01-11 13:00:00,55,62,8,"SFO, San Francisco International Airport, United States of America",98,2016-02-11,77,0.0,1021,63,1300,10,122,284,6
2016-01-11 14:00:00,55,62,10,"SFO, San Francisco International Airport, United States of America",96,2016-02-11,78,0.0,1021,64,1400,10,122,280,9
2016-01-11 15:00:00,56,63,13,"SFO, San Francisco International Airport, United States of America",94,2016-02-11,78,0.0,1021,64,1500,10,122,276,11
2016-01-11 16:00:00,55,62,13,"SFO, San Francisco International Airport, United States of America",91,2016-02-11,81,0.0,1021,63,1600,9,122,275,11
2016-01-11 17:00:00,55,61,14,"SFO, San Francisco International Airport, United States of America",89,2016-02-11,84,0.0,1021,62,1700,8,119,274,11
2016-01-11 18:00:00,55,60,15,"SFO, San Francisco International Airport, United States of America",87,2016-02-11,87,0.0,1021,62,1800,7,119,274,11
2016-01-11 19:00:00,54,59,14,"SFO, San Francisco International Airport, United States of America",91,2016-02-11,90,0.0,1022,60,1900,6,119,266,9
2016-01-11 20:00:00,53,57,12,"SFO, San Francisco International Airport, United States of America",95,2016-02-11,93,0.0,1022,58,2000,4,143,258,8
2016-01-11 21:00:00,51,56,11,"SFO, San Francisco International Airport, United States of America",98,2016-02-11,96,0.0,1023,56,2100,2,143,251,6
2016-01-11 22:00:00,51,54,10,"SFO, San Francisco International Airport, United States of America",98,2016-02-11,96,0.0,1023,54,2200,2,143,245,5
2016-01-11 23:00:00,51,53,8,"SFO, San Francisco International Airport, United States of America",97,2016-02-11,96,0.0,1023,53,2300,2,143,238,5
2016-01-12 00:00:00,51,51,7,"SFO, San Francisco International Airport, United States of America",97,2016-02-12,96,0.0,1023,52,0,2,143,232,4
2016-01-12 01:00:00,51,51,8,"SFO, San Francisco International Airport, United States of America",98,2016-02-12,96,0.0,1023,52,100,2,143,244,5
2016-01-12 02:00:00,51,51,10,"SFO, San Francisco International Airport, United States of America",99,2016-02-12,96,0.0,1023,52,200,2,143,256,6
2016-01-12 03:00:00,51,51,12,"SFO, San Francisco International Airport, United States of America",100,2016-02-12,96,0.0,1023,52,300,1,143,268,7
2016-01-12 04:00:00,51,51,10,"SFO, San Francisco International Airport, United States of America",100,2016-02-12,97,0.0,1023,52,400,1,143,263,6
2016-01-12 05:00:00,51,51,9,"SFO, San Francisco International Airport, United States of America",100,2016-02-12,97,0.0,1023,52,500,0,248,258,5
2016-01-12 06:00:00,51,51,8,"SFO, San Francisco International Airport, United States of America",100,2016-02-12,97,0.0,1023,52,600,0,248,253,5
2016-01-12 07:00:00,52,52,7,"SFO, San Francisco International Airport, United States of America",100,2016-02-12,97,0.0,1023,53,700,0,248,248,4
2016-01-12 08:00:00,52,53,6,"SFO, San Francisco International Airport, United States of America",100,2016-02-12,97,0.0,1023,53,800,0,248,242,4
2016-01-12 09:00:00,53,53,5,"SFO, San Francisco International Airport, United States of America",100,2016-02-12,97,0.0,1024,54,900,1,248,236,4
2016-01-12 10:00:00,53,54,6,"SFO, San Francisco International Airport, United States of America",99,2016-02-12,95,0.0,1024,55,1000,2,248,251,5
2016-01-12 11:00:00,54,55,8,"SFO, San Francisco International Airport, United States of America",98,2016-02-12,94,0.1,1024,56,1100,3,143,266,7
2016-01-12 12:00:00,54,56,9,"SFO, San Francisco International Airport, United States of America",98,2016-02-12,93,0.1,1024,57,1200,5,143,281,8
2016-01-12 13:00:00,54,56,11,"SFO, San Francisco International Airport, United States of America",93,2016-02-12,91,0.0,1024,58,1300,6,143,284,9
2016-01-12 14:00:00,54,56,12,"SFO, San Francisco International Airport, United States of America",89,2016-02-12,89,0.0,1024,59,1400,8,122,287,11
2016-01-12 15:00:00,54,56,14,"SFO, San Francisco International Airport, United States of America",85,2016-02-12,87,0.0,1024,59,1500,10,122,290,12
2016-01-12 16:00:00,54,56,14,"SFO, San Francisco International Airport, United States of America",81,2016-02-12,88,0.0,1023,59,1600,10,122,289,12
2016-01-12 17:00:00,54,56,14,"SFO, San Francisco International Airport, United States of America",76,2016-02-12,88,0.0,1023,58,1700,10,119,288,11
2016-01-12 18:00:00,53,55,14,"SFO, San Francisco International Airport, United States of America",71,2016-02-12,89,0.0,1023,57,1800,10,119,287,11
2016-01-12 19:00:00,53,55,14,"SFO, San Francisco International Airport, United States of America",71,2016-02-12,91,0.0,1023,57,1900,9,119,287,10
2016-01-12 20:00:00,53,54,13,"SFO, San Francisco International Airport, United States of America",71,2016-02-12,93,0.0,1023,56,2000,8,119,287,10
2016-01-12 21:00:00,53,54,13,"SFO, San Francisco International Airport, United States of America",70,2016-02-12,94,0.0,1023,55,2100,7,119,287,9
2016-01-12 22:00:00,53,53,14,"SFO, San Francisco International Airport, United States of America",73,2016-02-12,95,0.0,1024,54,2200,6,119,288,9
2016-01-12 23:00:00,52,52,15,"SFO, San Francisco International Airport, United States of America",75,2016-02-12,95,0.0,1024,54,2300,4,143,289,10
2016-01-13 00:00:00,52,51,15,"SFO, San Francisco International Airport, United States of America",78,2016-02-13,96,0.0,1024,53,0,2,143,290,10
2016-01-13 01:00:00,52,51,15,"SFO, San Francisco International Airport, United States of America",85,2016-02-13,96,0.0,1024,53,100,2,143,293,10
2016-01-13 02:00:00,51,50,15,"SFO, San Francisco International Airport, United States of America",93,2016-02-13,96,0.0,1024,52,200,2,143,296,10
2016-01-13 03:00:00,51,50,14,"SFO, San Francisco International Airport, United States of America",100,2016-02-13,97,0.0,1024,52,300,2,143,300,10
2016-01-13 04:00:00,51,50,12,"SFO, San Francisco International Airport, United States of America",100,2016-02-13,97,0.0,1024,52,400,2,143,269,9
2016-01-13 05:00:00,51,50,9,"SFO, San Francisco International Airport, United States of America",100,2016-02-13,97,0.0,1024,52,500,2,143,239,7
2016-01-13 06:00:00,51,51,7,"SFO, San Francisco International Airport, United States of America",100,2016-02-13,97,0.0,1024,52,600,2,143,209,6
2016-01-13 07:00:00,51,52,6,"SFO, San Francisco International Airport, United States of America",99,2016-02-13,96,0.0,1025,53,700,3,143,179,5
2016-01-13 08:00:00,52,53,5,"SFO, San Francisco International Airport, United States of America",97,2016-02-13,95,0.1,1025,54,800,4,143,148,4
2016-01-13 09:00:00,52,54,4,"SFO, San Francisco International Airport, United States of America",96,2016-02-13,94,0.1,1025,55,900,5,143,118,3
2016-01-13 10:00:00,53,55,6,"SFO, San Francisco International Airport, United States of America",86,2016-02-13,92,0.0,1025,57,1000,6,143,185,5
2016-01-13 11:00:00,53,56,8,"SFO, San Francisco International Airport, United States of America",77,2016-02-13,89,0.0,1026,58,1100,8,119,252,7
2016-01-13 12:00:00,54,57,10,"SFO, San Francisco International Airport, United States of America",68,2016-02-13,87,0.0,1026,60,1200,10,119,319,9
2016-01-13 13:00:00,53,58,12,"SFO, San Francisco International Airport, United States of America",52,2016-02-13,85,0.0,1026,60,1300,10,119,312,11
2016-01-13 14:00:00,53,58,15,"SFO, San Francisco International Airport, United States of America",35,2016-02-13,83,0.0,1025,61,1400,10,116,305,14
2016-01-13 15:00:00,52,58,17,"SFO, San Francisco International Airport, United States of America",19,2016-02-13,81,0.0,1025,61,1500,10,116,298,16
2016-01-13 16:00:00,51,59,16,"SFO, San Francisco International Airport, United States of America",13,2016-02-13,80,0.0,1025,60,1600,10,116,296,15
2016-01-13 17:00:00,49,59,16,"SFO, San Francisco International Airport, United States of America",6,2016-02-13,80,0.0,1025,59,1700,10,113,293,14
2016-01-13 18:00:00,48,59,15,"SFO, San Francisco International Airport, United States of America",0,2016-02-13,79,0.0,1025,58,1800,10,113,290,13
2016-01-13 19:00:00,49,57,14,"SFO, San Francisco International Airport, United States of America",3,2016-02-13,82,0.0,1025,55,1900,10,113,292,12
2016-01-13 20:00:00,49,54,12,"SFO, San Francisco International Airport, United States of America",7,2016-02-13,84,0.0,1026,53,2000,10,113,294,11
2016-01-13 21:00:00,49,52,11,"SFO, San Francisco International Airport, United States of America",10,2016-02-13,87,0.0,1026,51,2100,10,113,296,9
2016-01-13 22:00:00,50,50,11,"SFO, San Francisco International Airport, United States of America",15,2016-02-13,87,0.0,1026,50,2200,10,113,300,8
2016-01-13 23:00:00,50,49,11,"SFO, San Francisco International Airport, United States of America",19,2016-02-13,87,0.0,1026,49,2300,10,116,303,7
2016-01-14 00:00:00,51,47,10,"SFO, San Francisco International Airport, United States of America",23,2016-02-14,88,0.0,1027,48,0,10,116,306,6
